Matthew	Mat	1	1	13	ⲌⲞⲢⲞⲂⲀⲂⲈⲖ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲀⲂⲒⲞⲨⲆ ⲀⲂⲒⲞⲨⲆ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲈⲖⲒⲀⲔⲒⲘ. ⲈⲖⲒⲀⲔⲒⲘ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲀⲌⲰⲢⲀ.
Matthew	Mat	1	1	14	ⲀⲌⲰⲢⲀⲤ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲤⲀⲆⲰⲔ ⲤⲀⲆⲰⲔ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲀⲬⲈⲒⲘ ⲀⲬⲈⲒⲘ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲈⲖⲒⲞⲨⲆ.
Matthew	Mat	1	1	15	ⲈⲖⲒⲞⲨⲆ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲈⲖⲈⲀⲌⲀⲢ ⲈⲖⲈⲀⲌⲀⲢ ⲆⲈ ⲀϤϪⲠⲞ ⲘⲘⲀⲦⲐⲀⲘ ⲘⲀⲦⲐⲀⲘ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲒⲀⲔⲰⲂ.
Matthew	Mat	1	1	16	ⲒⲀⲔⲰⲂ ⲆⲈ ⲀϤϪⲠⲞ ⲚⲒⲰⲤⲎⲪ ⲠϨⲀⲒ ⲘⲘⲀⲢⲒⲀ. ⲦⲀⲒ ⲚⲦⲀⲨϪⲠⲈ ⲒⲎⲤⲞⲨⲤ ⲈⲂⲞⲖ ⲚϨⲎⲦⲤ. ⲠⲀⲒ ⲚϢⲀⲨⲘⲞⲨⲦⲈ ⲈⲢⲞϤ ϪⲈ ⲠⲈⲬⲢⲒⲤⲦⲞⲤ.
Matthew	Mat	1	1	17	ⲄⲈⲚⲈⲀ ϬⲈ ⲚⲒⲘ ϪⲒⲚ ⲀⲂⲢⲀϨⲀⲘ ϢⲀ ⲈϨⲢⲀⲒ ⲈⲆⲀⲨⲈⲒⲆ ⲘⲚ ⲦⲀϤⲦⲈ ⲚⲄⲈⲚⲈⲀ. ⲀⲨⲰ ϪⲒⲚ ⲆⲀⲨⲈⲒⲆ ϢⲀⲈϨⲢⲀⲒ ⲈⲠⲠⲰⲰⲚⲈ ⲈⲂⲞⲖ ⲚⲦⲂⲀⲂⲨⲖⲰⲚ ⲘⲚ ⲦⲀϤⲦⲈ ⲚⲄⲈⲚⲈⲀ. ⲀⲨⲰ ϪⲒⲚ ⲈⲠⲠⲰⲰⲚⲈ ⲈⲂⲞⲖ ⲚⲦⲂⲀⲂⲨⲖⲰⲚ ϢⲀⲈϨⲢⲀⲒ ⲈⲠⲈⲬⲢⲒⲤⲦⲞⲤ ⲘⲚ ⲦⲀϤⲦⲈ ⲚⲄⲈⲚⲈⲀ.
Matthew	Mat	1	1	18	ⲠⲈϪⲠⲞ ⲆⲈ ⲚⲒⲎⲤⲞⲨⲤ ⲠⲈⲬⲢⲒⲤⲦⲞⲤ ⲚⲈⲨⲦⲈⲒϨⲈ ⲠⲈ ⲚⲦⲈⲢⲞⲨϢⲠ ⲦⲞⲞⲦⲤ ⲚⲦⲈϤⲘⲀⲀⲨ ⲘⲀⲢⲒⲀ ⲚⲒⲰⲤⲎⲪ ⲈⲘⲠⲀⲦⲞⲨⲂⲰⲔ ⲈϨⲞⲨⲚ ϢⲀⲚⲈⲨⲈⲢⲎⲨ ⲀⲨϨⲈ ⲈⲢⲞⲤ ⲈⲤⲈⲈⲦ ⲈⲂⲞⲖ ϨⲚ ⲞⲨⲠⲚⲀ ⲈϤⲞⲨⲀⲀⲂ.
Matthew	Mat	1	1	19	ⲒⲰⲤⲎⲪ ⲆⲈ ⲠⲈⲤϨⲀⲒ ⲈⲚⲈⲨⲆⲒⲔⲀⲒⲞⲤ ⲠⲈ. ⲀⲨⲰ ⲚⲈϤⲞⲨⲰϢ ⲀⲚ ⲈϮ ⲘⲠⲈⲤⲤⲞⲈⲒⲦ ⲀϤⲞⲨⲰϢ ⲈⲚⲞϪⲤ ⲈⲂⲞⲖ ⲚϪⲒⲞⲨⲈ.
Matthew	Mat	1	1	20	ⲚⲀⲒ ⲆⲈ ⲚⲦⲈⲢⲈϤⲘⲈⲈⲨⲈ ⲈⲢⲞⲞⲨ ⲈⲒⲤ ⲠⲀⲄⲄⲈⲖⲞⲤ ⲘⲠϪⲞⲈⲒⲤ ⲀϤⲞⲨⲰⲚϨ ⲚⲀϤ ⲈⲂⲞⲖ ϨⲚ ⲞⲨⲢⲀⲤⲞⲨ ⲈϤϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲒⲰⲤⲎⲪ ⲠϢⲎⲢⲈ ⲚⲆⲀⲨⲈⲒⲆ ⲘⲠⲢⲢⲞ ϨⲞⲦⲈ ⲈϪⲒ ⲘⲘⲀⲢⲒⲀ ⲦⲈⲔⲤϨⲒⲘⲈ. ⲠⲈⲦⲞⲨⲚⲀϪⲠⲞϤ ⲄⲀⲢ ⲈⲂⲞⲖ ⲚϨⲎⲦⲤ ⲞⲨⲈⲂⲞⲖ ϨⲚ ⲞⲨⲠⲚⲈⲨⲘⲀ ⲈϤⲞⲨⲀⲀⲂ ⲠⲈ.
Matthew	Mat	1	1	21	ⲤⲚⲀϪⲠⲞ ⲆⲈ ⲚⲞⲨϢⲎⲢⲈ. ⲚⲄⲘⲞⲨⲦⲈ ⲈⲠⲈϤⲢⲀⲚ ϪⲈ ⲒⲎⲤⲞⲨⲤ. ⲚⲦⲞϤ ⲄⲀⲢ ⲠⲈⲦⲚⲀⲦⲞⲨϪⲞ ⲘⲠⲈϤⲖⲀⲞⲤ ⲈⲂⲞⲖ ϨⲚ ⲚⲈⲨⲚⲞⲂⲈ.
Matthew	Mat	1	1	22	ⲠⲀⲒ ⲆⲈ ⲦⲎⲢϤ ⲚⲦⲀϤϢⲰⲠⲈ ϪⲈⲔⲀⲀⲤ ⲈϤⲈϪⲰⲔ ⲈⲂⲞⲖ ⲚϬⲒ ⲠⲈⲚⲦⲀⲠϪⲞⲈⲒⲤ ϪⲞⲞϤ ϨⲒⲦⲘ ⲠⲈⲠⲢⲞⲪⲎⲦⲎⲤ ⲈϤϪⲰ ⲘⲘⲞⲤ.
